,x,fu,fubar,fd,fdbar,fs,fsbar
52,0.5257272727272727,0.2852471312670214,0.0018748435957902728,0.07722950190859283,0.0003696255283275329,0.0005720556555575696,0.0005720556555575696
53,0.5358181818181819,0.2695907721818841,0.0016100626360937966,0.07117388940570145,0.00032135056966372074,0.000500115905535667,0.000500115905535667
54,0.5459090909090909,0.2543523731076843,0.0013765636469276327,0.06542411919989856,0.00028009738047764216,0.00043631182059733985,0.00043631182059733985
55,0.556,0.23951100557455182,0.0011738042379851401,0.05996851431788075,0.00024578978025128025,0.0003804971629081279,0.0003804971629081279
56,0.5660909090909091,0.22511533534154116,0.0009965395308779617,0.05481239661912002,0.00021612421787207975,0.000331184909433517,0.000331184909433517
57,0.5761818181818182,0.21115113677996292,0.0008439308805316587,0.04994711987109066,0.00019066632667480603,0.0002881188424520948,0.0002881188424520948
58,0.5862727272727273,0.19765440766554737,0.0007119512326151118,0.04537281454070576,0.00016844158125300734,0.0002502543746284103,0.0002502543746284103
59,0.5963636363636364,0.18463213499725276,0.0005987582922945053,0.0410863083127725,0.0001488284056496601,0.00021706949344479535,0.00021706949344479535
60,0.6064545454545455,0.17208615184175355,0.000502194447603594,0.03707845608890615,0.00013158408083708463,0.00018808328178384387,0.00018808328178384387
61,0.6165454545454546,0.16003056316418257,0.0004193258549369518,0.03334397447420824,0.00011615740013292494,0.0001626003280219383,0.0001626003280219383
62,0.6266363636363637,0.14845425995180472,0.00034958989176319554,0.029873651942267956,0.00010250940568274528,0.00014047340089282068,0.00014047340089282068
63,0.6367272727272728,0.13738444503248737,0.000289733120099222,0.026660959005609563,9.014349844224637e-05,0.00012090174771244727,0.00012090174771244727
64,0.6468181818181818,0.12680280529989754,0.0002399070737734163,0.02369930225617276,7.909610415895855e-05,0.00010392298996314167,0.00010392298996314167
65,0.6569090909090909,0.11672660465798895,0.00019740038202369103,0.0209752694811574,6.913647922364575e-05,8.897213301716352e-05,8.897213301716352e-05
66,0.667,0.10713714252591194,0.00016223123189627075,0.01848294511526778,6.025805259186015e-05,7.604538832547896e-05,7.604538832547896e-05
67,0.6770909090909091,0.09804392789568235,0.00013249476544119484,0.016206885994020356,5.22450785951089e-05,6.468022377497687e-05,6.468022377497687e-05
68,0.6871818181818182,0.08943771646087932,0.00010784385618778398,0.01414244900105262,4.504202006808155e-05,5.4780408409720126e-05,5.4780408409720126e-05
69,0.6972727272727273,0.08131357256454684,8.736026899245551e-05,0.012274497284522843,3.857851603663726e-05,4.614609738454989e-05,4.614609738454989e-05
70,0.7073636363636364,0.07366788863227473,7.023532100820158e-05,0.010592576634181375,3.278768297140697e-05,3.859962095163018e-05,3.859962095163018e-05
71,0.7174545454545455,0.06648786887953974,5.6284699625116126e-05,0.009088227232947914,2.76340394064935e-05,3.208162075199902e-05,3.208162075199902e-05
72,0.7275454545454546,0.059768823733007355,4.454094860718436e-05,0.0077439614662980225,2.301225802628548e-05,2.6355121314582977e-05,2.6355121314582977e-05
73,0.7376363636363636,0.05349817364339331,3.509106743519269e-05,0.006557494036347185,1.8924144991376558e-05,2.1434758030092294e-05,2.1434758030092294e-05
74,0.7477272727272728,0.0476645486866504,2.717220775600673e-05,0.0055069669147835,1.529244284191264e-05,1.71375151227277e-05,1.71375151227277e-05
75,0.7578181818181818,0.04225886532803675,2.082154274375444e-05,0.0045921495426824305,1.2115222926319936e-05,1.3467516684516669e-05,1.3467516684516669e-05
76,0.767909090909091,0.03726437539482706,1.558884303145353e-05,0.0037929599716053667,9.332137770524511e-06,1.0303991121926875e-05,1.0303991121926875e-05
77,0.778,0.0326734252829778,1.1366969811540612e-05,0.003105494459122727,6.927570799503338e-06,7.617169814398791e-06,7.617169814398791e-06
78,0.7880909090909092,0.02846781747116164,7.993239244382729e-06,0.0025170768600525175,4.869823089032586e-06,5.355003277782275e-06,5.355003277782275e-06
79,0.7981818181818182,0.024632081511136567,5.222543256663583e-06,0.0020149887219676798,3.079353399814046e-06,3.4122722276216045e-06,3.4122722276216045e-06
80,0.8082727272727274,0.021155215893164346,3.097779141302891e-06,0.0015964727216165805,1.617965242170619e-06,1.847832395241153e-06,1.847832395241153e-06
81,0.8183636363636364,0.018013211181036354,1.5255688065518515e-06,0.0012437450736122637,6.777596164075325e-07,8.09452378667654e-07,8.09452378667654e-07
82,0.8284545454545454,0.015203295844643853,5.128440960293197e-07,0.0009585996416399608,2.3616806860951377e-07,2.791444474660615e-07,2.791444474660615e-07
83,0.8385454545454546,0.012693554461795327,-5.854858500378404e-08,0.0007233058897437051,-2.4693468918747697e-09,-1.1180961647822442e-08,-1.1180961647822442e-08
84,0.8486363636363636,0.010480768620040654,-1.0837341208211452e-07,0.0005376220064653216,-3.78491501171674e-08,-4.880432286712906e-08,-4.880432286712906e-08
85,0.8587272727272728,0.008537589145776209,-6.293084382310252e-09,0.0003906489268437559,-4.1314689060063225e-10,-1.3266055796208504e-09,-1.3266055796208504e-09
86,0.8688181818181818,0.006849636575112,-8.01679532641341e-09,0.00027602868337971013,-3.8374053577973205e-09,-4.486643190571479e-09,-4.486643190571479e-09
87,0.878909090909091,0.005403846410640422,-2.5724891864570254e-09,0.000191271824022405,-6.365739023606546e-10,-9.373211308302851e-10,-9.373211308302851e-10
88,0.889,0.004169808846613847,-8.73029935594649e-10,0.00012596670408787303,-4.14436023255596e-11,-1.7063677795105831e-10,-1.7063677795105831e-10
89,0.8990909090909092,0.0031479253756743005,-4.56622782518366e-10,8.158151745862917e-05,-2.393852558760137e-11,-9.115905390249295e-11,-9.115905390249295e-11
90,0.9091818181818182,0.0022991521851440716,-1.9382964901764566e-10,4.887475725577083e-05,-1.34348135784872e-11,-4.146011771524573e-11,-4.146011771524573e-11
91,0.9192727272727274,0.0016259752682828681,-7.375552405344988e-11,2.8328801878827225e-05,-5.1121800718298616e-12,-1.5776301921862384e-11,-1.5776301921862384e-11
92,0.9293636363636364,0.0010947559095475098,-3.2091738670270393e-11,1.5136609429551864e-05,-2.224358655517956e-12,-6.8644437362781835e-12,-6.8644437362781835e-12
93,0.9394545454545455,0.0006944675275067728,-2.706143774245011e-12,6.958015834274814e-06,-1.8757018080954173e-13,-5.788609885267646e-13,-5.788609885267646e-13
94,0.9495454545454546,0.0004101572959791808,-2.5647452511552276e-12,3.252208728471775e-06,-1.7776895794030644e-13,-5.486005880687765e-13,-5.486005880687765e-13
95,0.9596363636363637,0.00020953378496787567,1.0435332942874572e-12,7.96118815085172e-07,7.232991791303817e-14,2.2321412197722718e-13,2.2321412197722718e-13
96,0.9697272727272728,9.629402689431965e-05,4.801876003519977e-13,2.494339167070869e-07,3.328300899720651e-14,1.0271297523457933e-13,1.0271297523457933e-13
97,0.9798181818181818,2.6548827612195163e-05,7.266506899604222e-14,-3.337329535667582e-08,5.036597423535254e-15,1.5543000002648227e-14,1.5543000002648227e-14
98,0.989909090909091,7.236959479547277e-06,7.395685477500223e-14,-6.801715687431406e-08,5.12613398711459e-15,1.5819316135026414e-14,1.5819316135026414e-14
99,1.0,0.0,0.0,0.0,0.0,0.0,0.0
