,x,fu,fubar,fd,fdbar,fs,fsbar
75,0.7578181818181818,0.030862055192615995,0.0016384321763209656,0.0016019516589536726,0.0008598597376741541,0.0012558698261555482,0.0006436827088393289
76,0.767909090909091,0.026489320463568746,0.0015177249234280008,0.0012827271289947973,0.000757624926387467,0.0010535613604324295,0.0005666639977961015
77,0.778,0.022555135443211978,0.0013929242487634903,0.001030144098093222,0.0006673260564906391,0.0008785206762920377,0.0004986562294643455
78,0.7880909090909092,0.01904187791279769,0.0012664991623976757,0.0008321021487054403,0.0005878915939189896,0.0007287235782908732,0.0004388819964629992
79,0.7981818181818182,0.015929248886311996,0.001140676391376604,0.0006778670097851549,0.000518127547819786,0.0006019089629373008,0.0003864488627176639
80,0.8082727272727274,0.013194465496489258,0.0010173876707146898,0.000558159592538689,0.0004567970557287272,0.0004956669876897286,0.00034041979252576784
81,0.8183636363636364,0.010813166285154057,0.0008982159296250546,0.0004653266826168098,0.0004027253765890199,0.0004075882802545301,0.0002999031180078469
82,0.8284545454545454,0.008758913180025292,0.0007845071923440242,0.00039285573308383296,0.0003547976480484631,0.0003352202474984947,0.00026406122265027474
83,0.8385454545454546,0.007003909300414336,0.0006773584061827755,0.0003354433077876683,0.00031202292600594625,0.0002761683238781208,0.00023215758781347477
84,0.8486363636363636,0.0055198778412469006,0.0005776147845118402,0.0002889421675066398,0.0002735667607354138,0.0002281860182860718,0.00020357989809545202
85,0.8587272727272728,0.0042789320487010936,0.00048589142457149,0.0002502188668646509,0.000238755986707216,0.00018924180279933836,0.00017783424050944903
86,0.8688181818181818,0.0032545767826270317,0.00040258700806628775,0.00021699885397296137,0.000207070701173047,0.00015757576760984764,0.00015453084345825306
87,0.878909090909091,0.0024207140322905227,0.0003279297432660816,0.0001875959073817787,0.00017809632794763995,0.00013161666901520956,0.00013334475269169996
88,0.889,0.0017526710955304628,0.0002619714359245432,0.00016087234969220372,0.00015152633312893785,0.00011004514764482553,0.00011401459852913168
89,0.8990909090909092,0.0012274575101899735,0.0002045998139988536,0.00013613014413652825,0.00012714625165331935,9.179452037016308e-05,9.633365683477212e-05
90,0.9091818181818182,0.0008241095267037126,0.00015556369860837636,0.00011301116319176093,0.00010481996067339568,7.604417461275621e-05,8.014765056446758e-05
91,0.9192727272727274,0.0005236559733944223,0.00011449856549181119,9.140599973939303e-05,8.447556159494724e-05,6.219146258959959e-05,6.535019853476125e-05
92,0.9293636363636364,0.0003082436907721019,8.093132514575753e-05,7.13916446798277e-05,6.609713117830325e-05,4.980727419460912e-05,5.188101126713927e-05
93,0.9394545454545455,0.00016163276593679827,5.429821317816539e-05,5.31886365870461e-05,4.971985171846135e-05,3.863862390963024e-05,3.97300185777453e-05
94,0.9495454545454546,6.91157446801131e-05,3.3958526665228114e-05,3.711180464061902e-05,3.5423283962313e-05,2.858686926491419e-05,2.8936428397304497e-05
95,0.9596363636363637,1.7621929476204976e-05,1.92171743538272e-05,2.3518206386547942e-05,2.331983869467299e-05,1.9682574908418315e-05,1.9583767383890575e-05
96,0.9697272727272728,-4.028755649178772e-06,7.717313602644308e-06,1.2769975434340638e-05,1.3548942773359438e-05,1.2063586174902631e-05,1.1797367304291084e-05
97,0.9798181818181818,-7.055525762147453e-06,2.839467473593801e-06,4.276089950887811e-06,5.176226449007066e-06,4.930460824603631e-06,4.7478501275909596e-06
98,0.989909090909091,-3.1576587713515597e-06,5.614971936034511e-07,8.231150129976146e-07,1.3725263496744197e-06,1.4332791561479994e-06,1.3700397800391222e-06
99,1.0,0.0,0.0,0.0,0.0,0.0,0.0
