kx,ky,fu
0.9797979797979799,-0.5757575757575757,0.043701084622994185
1.0,-0.5757575757575757,0.04092204465775182
-1.0,-0.5555555555555556,0.029539377309273293
-0.9797979797979798,-0.5555555555555556,0.03188208485686596
-0.9595959595959596,-0.5555555555555556,0.0343572337919294
-0.9393939393939394,-0.5555555555555556,0.036967191557989915
-0.9191919191919192,-0.5555555555555556,0.03971386988623078
-0.898989898989899,-0.5555555555555556,0.042598679376674865
-0.8787878787878788,-0.5555555555555556,0.04562248475450169
-0.8585858585858586,-0.5555555555555556,0.048785561274427194
-0.8383838383838383,-0.5555555555555556,0.05208755276641604
-0.8181818181818181,-0.5555555555555556,0.055527431831428865
-0.797979797979798,-0.5555555555555556,0.05910346270587027
-0.7777777777777778,-0.5555555555555556,0.06281316731737636
-0.7575757575757576,-0.5555555555555556,0.06665329505211545
-0.7373737373737373,-0.5555555555555556,0.07061979674448743
-0.7171717171717171,-0.5555555555555556,0.074707803383705
-0.696969696969697,-0.5555555555555556,0.07891161000802582
-0.6767676767676767,-0.5555555555555556,0.08322466522628955
-0.6565656565656566,-0.5555555555555556,0.08763956676791873
-0.6363636363636364,-0.5555555555555556,0.09214806341682101
-0.6161616161616161,-0.5555555555555556,0.09674106363194776
-0.5959595959595959,-0.5555555555555556,0.10140865109803122
-0.5757575757575757,-0.5555555555555556,0.10614010738476573
-0.5555555555555556,-0.5555555555555556,0.11092394182208096
-0.5353535353535352,-0.5555555555555556,0.11574792862395866
-0.5151515151515151,-0.5555555555555556,0.12059915121436453
-0.4949494949494949,-0.5555555555555556,0.12546405362730673
-0.4747474747474747,-0.5555555555555556,0.13032849876987998
-0.4545454545454545,-0.5555555555555556,0.13517783325358196
-0.43434343434343425,-0.5555555555555556,0.13999695841641419
-0.41414141414141414,-0.5555555555555556,0.1447704070775639
-0.3939393939393939,-0.5555555555555556,0.14948242548908097
-0.3737373737373737,-0.5555555555555556,0.15411705987617297
-0.3535353535353535,-0.5555555555555556,0.15865824689076835
-0.33333333333333326,-0.5555555555555556,0.16308990724300948
-0.31313131313131304,-0.5555555555555556,0.167396041723406
-0.2929292929292928,-0.5555555555555556,0.1715608287854754
-0.2727272727272727,-0.5555555555555556,0.17556872282564612
-0.2525252525252525,-0.5555555555555556,0.17940455227468124
-0.23232323232323226,-0.5555555555555556,0.18305361660339226
-0.21212121212121204,-0.5555555555555556,0.18650178134526532
-0.19191919191919182,-0.5555555555555556,0.18973557024993803
-0.1717171717171716,-0.5555555555555556,0.19274225370414272
-0.1515151515151515,-0.5555555555555556,0.19550993259048705
-0.13131313131313127,-0.5555555555555556,0.19802761679877973
-0.11111111111111105,-0.5555555555555556,0.20028529765884284
-0.09090909090909083,-0.5555555555555556,0.20227401362703595
-0.07070707070707061,-0.5555555555555556,0.20398590863003774
-0.050505050505050386,-0.5555555555555556,0.20541428254765548
-0.030303030303030276,-0.5555555555555556,0.20655363340032618
-0.010101010101010055,-0.5555555555555556,0.20739969089522675
0.010101010101010166,-0.5555555555555556,0.20794944107617536
0.030303030303030498,-0.5555555555555556,0.20820114191542954
0.05050505050505061,-0.5555555555555556,0.20815432977872417
0.07070707070707072,-0.5555555555555556,0.20780981678716098
0.09090909090909105,-0.5555555555555556,0.2071696791896396
0.11111111111111116,-0.5555555555555556,0.20623723694628082
0.1313131313131315,-0.5555555555555556,0.2050170248057233
0.1515151515151516,-0.5555555555555556,0.2035147552363727
0.1717171717171717,-0.5555555555555556,0.20173727364288335
0.19191919191919204,-0.5555555555555556,0.19969250636371622
0.21212121212121215,-0.5555555555555556,0.19738940200303254
0.2323232323232325,-0.5555555555555556,0.19483786670007636
0.2525252525252526,-0.5555555555555556,0.1920486939813016
0.27272727272727293,-0.5555555555555556,0.18903348987466584
0.29292929292929304,-0.5555555555555556,0.18580459399169946
0.31313131313131315,-0.5555555555555556,0.18237499730120782
0.3333333333333335,-0.5555555555555556,0.17875825732891298
0.3535353535353536,-0.5555555555555556,0.17496841152019177
0.3737373737373739,-0.5555555555555556,0.1710198894985907
0.39393939393939403,-0.5555555555555556,0.16692742494133483
0.41414141414141437,-0.5555555555555556,0.16270596777495933
0.4343434343434345,-0.5555555555555556,0.1583705973699303
0.4545454545454546,-0.5555555555555556,0.1539364373831304
0.4747474747474749,-0.5555555555555556,0.1494185728618805
0.49494949494949503,-0.5555555555555556,0.14483197018327632
0.5151515151515154,-0.5555555555555556,0.14019140035859334
0.5353535353535355,-0.5555555555555556,0.13551136618494355
0.5555555555555556,-0.5555555555555556,0.13080603367582982
0.5757575757575759,-0.5555555555555556,0.12608916814936394
0.595959595959596,-0.5555555555555556,0.12137407529828712
0.6161616161616164,-0.5555555555555556,0.116673547510179
0.6363636363636365,-0.5555555555555556,0.11199981564996789
0.6565656565656568,-0.5555555555555556,0.10736450646065082
0.6767676767676769,-0.5555555555555556,0.1027786056825852
0.696969696969697,-0.5555555555555556,0.09825242693736494
0.7171717171717173,-0.5555555555555556,0.09379558636968097
0.7373737373737375,-0.5555555555555556,0.08941698299016757
0.7575757575757578,-0.5555555555555556,0.08512478461450657
0.7777777777777779,-0.5555555555555556,0.08092641924940505
0.7979797979797982,-0.5555555555555556,0.07682857173482929
0.8181818181818183,-0.5555555555555556,0.07283718541437748
0.8383838383838385,-0.5555555555555556,0.06895746857214594
0.8585858585858588,-0.5555555555555556,0.06519390534509065
0.8787878787878789,-0.5555555555555556,0.06155027079482761
0.8989898989898992,-0.5555555555555556,0.0580296498021433
0.9191919191919193,-0.5555555555555556,0.054634459431214435
0.9393939393939394,-0.5555555555555556,0.051366474398626696
0.9595959595959598,-0.5555555555555556,0.048226855274664956
0.9797979797979799,-0.5555555555555556,0.045216179040871086
1.0,-0.5555555555555556,0.04233447162836672
-1.0,-0.5353535353535352,0.03095605899143946
-0.9797979797979798,-0.5353535353535352,0.03340174325564606
-0.9595959595959596,-0.5353535353535352,0.03598502147755253
-0.9393939393939394,-0.5353535353535352,0.03870830725346215
-0.9191919191919192,-0.5353535353535352,0.04157353862336735
-0.898989898989899,-0.5353535353535352,0.04458213111554457
-0.8787878787878788,-0.5353535353535352,0.047734931518633394
-0.8585858585858586,-0.5353535353535352,0.05103217287085139
-0.8383838383838383,-0.5353535353535352,0.0544734311767477
-0.8181818181818181,-0.5353535353535352,0.05805758437756823
-0.797979797979798,-0.5353535353535352,0.06178277411131349
-0.7777777777777778,-0.5353535353535352,0.06564637080238767
-0.7575757575757576,-0.5353535353535352,0.06964494261790286
-0.7373737373737373,-0.5353535353535352,0.07377422881782272
-0.7171717171717171,-0.5353535353535352,0.07802911800891238
-0.696969696969697,-0.5353535353535352,0.08240363178769859
-0.6767676767676767,-0.5353535353535352,0.08689091422525752
-0.6565656565656566,-0.5353535353535352,0.09148322760665298
-0.6363636363636364,-0.5353535353535352,0.09617195479041264
-0.6161616161616161,-0.5353535353535352,0.10094760849882958
-0.5959595959595959,-0.5353535353535352,0.10579984778853457
-0.5757575757575757,-0.5353535353535352,0.11071750188324833
-0.5555555555555556,-0.5353535353535352,0.1156886014775767
-0.5353535353535352,-0.5353535353535352,0.12070041754296174
-0.5151515151515151,-0.5353535353535352,0.12573950758537195
-0.4949494949494949,-0.5353535353535352,0.1307917692200398
-0.4747474747474747,-0.5353535353535352,0.1358425008426533
-0.4545454545454545,-0.5353535353535352,0.14087646909009094
-0.43434343434343425,-0.5353535353535352,0.145877982698305
-0.41414141414141414,-0.5353535353535352,0.15083097228161146
-0.3939393939393939,-0.5353535353535352,0.1557190754777386
-0.3737373737373737,-0.5353535353535352,0.16052572682782412
-0.3535353535353535,-0.5353535353535352,0.16523425169139067
-0.33333333333333326,-0.5353535353535352,0.16982796343436984
-0.31313131313131304,-0.5353535353535352,0.17429026307460038
-0.2929292929292928,-0.5353535353535352,0.17860474052487946
-0.2727272727272727,-0.5353535353535352,0.18275527653947238
-0.2525252525252525,-0.5353535353535352,0.18672614444666288
-0.23232323232323226,-0.5353535353535352,0.19050211073798523
-0.21212121212121204,-0.5353535353535352,0.1940685335845463
-0.19191919191919182,-0.5353535353535352,0.19741145836243418
-0.1717171717171716,-0.5353535353535352,0.2005177092925443
-0.1515151515151515,-0.5353535353535352,0.20337497633493512
-0.13131313131313127,-0.5353535353535352,0.20597189652354775
-0.11111111111111105,-0.5353535353535352,0.20829812898310546
-0.09090909090909083,-0.5353535353535352,0.2103444229353663
-0.07070707070707061,-0.5353535353535352,0.21210267807561228
-0.050505050505050386,-0.5353535353535352,0.2135659967811594
-0.030303030303030276,-0.5353535353535352,0.2147287277004878
-0.010101010101010055,-0.5353535353535352,0.21558650036299343
0.010101010101010166,-0.5353535353535352,0.2161362505439421
0.030303030303030498,-0.5353535353535352,0.2163762362155912
0.05050505050505061,-0.5353535353535352,0.21630604401222808
0.07070707070707072,-0.5353535353535352,0.21592658623273558
0.09090909090909105,-0.5353535353535352,0.21524008849796994
0.11111111111111116,-0.5353535353535352,0.2142500682705435
0.1313131313131315,-0.5353535353535352,0.21296130453049128
0.1515151515151516,-0.5353535353535352,0.2113797989808207
0.1717171717171717,-0.5353535353535352,0.20951272923128494
0.19191919191919204,-0.5353535353535352,0.20736839447621236
0.21212121212121215,-0.5353535353535352,0.2049561542423135
0.2323232323232325,-0.5353535353535352,0.20228636083466928
0.2525252525252526,-0.5353535353535352,0.19937028615328323
0.27272727272727293,-0.5353535353535352,0.19622004358849215
0.29292929292929304,-0.5353535353535352,0.19284850573110351
0.31313131313131315,-0.5353535353535352,0.18926921865240226
0.3333333333333335,-0.5353535353535352,0.18549631352027351
0.3535353535353536,-0.5353535353535352,0.18154441632081403
0.3737373737373739,-0.5353535353535352,0.17742855645024186
0.39393939393939403,-0.5353535353535352,0.17316407492999242
0.41414141414141437,-0.5353535353535352,0.16876653297900684
0.4343434343434345,-0.5353535353535352,0.16425162165182106
0.4545454545454546,-0.5353535353535352,0.15963507321963932
0.4747474747474749,-0.5353535353535352,0.15493257493465384
0.49494949494949503,-0.5353535353535352,0.1501596857760094
0.5151515151515154,-0.5353535353535352,0.1453317567296008
0.5353535353535355,-0.5353535353535352,0.14046385510394666
0.5555555555555556,-0.5353535353535352,0.1355706933313256
0.5757575757575759,-0.5353535353535352,0.1306665626478465
0.595959595959596,-0.5353535353535352,0.12576527198879048
0.6161616161616164,-0.5353535353535352,0.12088009237706078
0.6363636363636365,-0.5353535353535352,0.1160237070235595
0.6565656565656568,-0.5353535353535352,0.11120816729938507
0.6767676767676769,-0.5353535353535352,0.10644485468155315
0.696969696969697,-0.5353535353535352,0.10174444871703771
0.7171717171717173,-0.5353535353535352,0.09711690099488836
0.7373737373737375,-0.5353535353535352,0.09257141506350292
0.7575757575757578,-0.5353535353535352,0.08811643218029397
0.7777777777777779,-0.5353535353535352,0.08375962273441637
0.7979797979797982,-0.5353535353535352,0.07950788314027252
0.8181818181818183,-0.5353535353535352,0.07536733796051687
0.8383838383838385,-0.5353535353535352,0.0713433469824776
0.8585858585858588,-0.5353535353535352,0.06744051694151484
0.8787878787878789,-0.5353535353535352,0.06366271755895928
0.8989898989898992,-0.5353535353535352,0.060013101541012984
0.9191919191919193,-0.5353535353535352,0.05649412816835103
0.9393939393939394,-0.5353535353535352,0.05310759009409893
0.9595959595959598,-0.5353535353535352,0.04985464296028805
0.9797979797979799,-0.5353535353535352,0.04673583743965121
1.0,-0.5353535353535352,0.043751153310532885
-1.0,-0.5151515151515151,0.03237302870616878
-0.9797979797979798,-0.5151515151515151,0.034921710623695146
-0.9595959595959596,-0.5151515151515151,0.03761314011674495
-0.9393939393939394,-0.5151515151515151,0.04044977694378219
-0.9191919191919192,-0.5151515151515151,0.04343358545895731
-0.898989898989899,-0.5151515151515151,0.046565986119802255
-0.8787878787878788,-0.5151515151515151,0.04984780777476999
-0.8585858585858586,-0.5151515151515151,0.053279241236996455
-0.8383838383838383,-0.5151515151515151,0.056859794671825295
-0.8181818181818181,-0.5151515151515151,0.06058825134154202
-0.797979797979798,-0.5151515151515151,0.06446263026081686
-0.7777777777777778,-0.5151515151515151,0.06848015032001936
-0.7575757575757576,-0.5151515151515151,0.07263719843036076
-0.7373737373737373,-0.5151515151515151,0.07692930223435235
-0.7171717171717171,-0.5151515151515151,0.08135110790703146
-0.696969696969697,-0.5151515151515151,0.08589636354759927
-0.6767676767676767,-0.5151515151515151,0.09055790862745156
-0.6565656565656566,-0.5151515151515151,0.09532766991909233
-0.6363636363636364,-0.5151515151515151,0.10019666428127127
-0.6161616161616161,-0.5151515151515151,0.10515500861916402
-0.5959595959595959,-0.5151515151515151,0.11019193727496654
-0.5757575757575757,-0.5151515151515151,0.11529582703445732
-0.5555555555555556,-0.5151515151515151,0.12045422985960452
-0.5353535353535352,-0.5151515151515151,0.12565391337699391
-0.5151515151515151,-0.5151515151515151,0.1308809090676698
-0.4949494949494949,-0.5151515151515151,0.13612056801699385
-0.4747474747474747,-0.5151515151515151,0.14135762399447363
-0.4545454545454545,-0.5151515151515151,0.14657626354445097
-0.43434343434343425,-0.5151515151515151,0.15176020268034424
-0.41414141414141414,-0.5151515151515151,0.15689276968916083
-0.3939393939393939,-0.5151515151515151,0.16195699347056686
-0.3737373737373737,-0.5151515151515151,0.16693569675726594
-0.3535353535353535,-0.5151515151515151,0.1718115934920897
-0.33333333333333326,-0.5151515151515151,0.17656738957327733
-0.31313131313131304,-0.5151515151515151,0.18118588612405329
-0.2929292929292928,-0.5151515151515151,0.18565008439683545
-0.2727272727272727,-0.5151515151515151,0.18994329138709637
-0.2525252525252525,-0.5151515151515151,0.19404922520777926
-0.23232323232323226,-0.5151515151515151,0.1979521192627789
-0.21212121212121204,-0.5151515151515151,0.20163682425766855
-0.19191919191919182,-0.5151515151515151,0.20508890709772593
-0.1717171717171716,-0.5151515151515151,0.20829474574729778
-0.1515151515151515,-0.5151515151515151,0.2112416191603464
-0.13131313131313127,-0.5151515151515151,0.2139177914391382
-0.11111111111111105,-0.5151515151515151,0.21631258943575554
-0.09090909090909083,-0.5151515151515151,0.21841647307854886
-0.07070707070707061,-0.5151515151515151,0.22022109778174798
-0.050505050505050386,-0.5151515151515151,0.22171936838002212
-0.030303030303030276,-0.5151515151515151,0.22290548411952538
-0.010101010101010055,-0.5151515151515151,0.22377497433150478
0.010101010101010166,-0.5151515151515151,0.22432472451245344
0.030303030303030498,-0.5151515151515151,0.22455299263462875
0.05050505050505061,-0.5151515151515151,0.22445941561109084
0.07070707070707072,-0.5151515151515151,0.22404500593887128
0.09090909090909105,-0.5151515151515151,0.22331213864115254
0.11111111111111116,-0.5151515151515151,0.22226452872319352
0.1313131313131315,-0.5151515151515151,0.22090719944608175
0.1515151515151516,-0.5151515151515151,0.21924644180623193
0.1717171717171717,-0.5151515151515151,0.21728976568603836
0.19191919191919204,-0.5151515151515151,0.2150458432115041
0.21212121212121215,-0.5151515151515151,0.21252444491543576
0.2323232323232325,-0.5151515151515151,0.209736369359463
0.2525252525252526,-0.5151515151515151,0.2066933669143996
0.27272727272727293,-0.5151515151515151,0.20340805843611615
0.29292929292929304,-0.5151515151515151,0.1998938496030595
0.31313131313131315,-0.5151515151515151,0.1961648417018551
0.3333333333333335,-0.5151515151515151,0.19223573965918095
0.3535353535353536,-0.5151515151515151,0.1881217581215131
0.3737373737373739,-0.5151515151515151,0.18383852637968368
0.39393939393939403,-0.5151515151515151,0.17940199292282077
0.41414141414141437,-0.5151515151515151,0.17482833038655624
0.4343434343434345,-0.5151515151515151,0.17013384163386036
0.4545454545454546,-0.5151515151515151,0.1653348676739994
0.4747474747474749,-0.5151515151515151,0.1604476980864742
0.49494949494949503,-0.5151515151515151,0.15548848457296338
0.5151515151515154,-0.5151515151515151,0.1504731582118986
0.5353535353535355,-0.5151515151515151,0.14541735093797886
0.5555555555555556,-0.5151515151515151,0.14033632171335342
0.5757575757575759,-0.5151515151515151,0.1352448877990555
0.595959595959596,-0.5151515151515151,0.13015736147522244
0.6161616161616164,-0.5151515151515151,0.12508749249739526
0.6363636363636365,-0.5151515151515151,0.12004841651441817
0.6565656565656568,-0.5151515151515151,0.11505260961182442
0.6767676767676769,-0.5151515151515151,0.11011184908374722
0.696969696969697,-0.5151515151515151,0.10523718047693839
0.7171717171717173,-0.5151515151515151,0.10043889089300749
0.7373737373737375,-0.5151515151515151,0.09572648848003248
0.7575757575757578,-0.5151515151515151,0.09110868799275187
0.7777777777777779,-0.5151515151515151,0.08659340225204806
0.7979797979797982,-0.5151515151515151,0.08218773928977591
0.8181818181818183,-0.5151515151515151,0.07789800492449059
0.8383838383838385,-0.5151515151515151,0.0737297104775552
0.8585858585858588,-0.5151515151515151,0.06968758530765992
0.8787878787878789,-0.5151515151515151,0.06577559381509587
0.8989898989898992,-0.5151515151515151,0.061996956545270696
0.9191919191919193,-0.5151515151515151,0.05835417500394097
0.9393939393939394,-0.5151515151515151,0.05484905978441897
0.9595959595959598,-0.5151515151515151,0.05148276159948047
0.9797979797979799,-0.5151515151515151,0.048255804807700274
1.0,-0.5151515151515151,0.045168123025262207
-1.0,-0.4949494949494949,0.03378616514959242
-0.9797979797979798,-0.4949494949494949,0.036437566085020384
-0.9595959595959596,-0.4949494949494949,0.03923685427191985
-0.9393939393939394,-0.4949494949494949,0.042186535506034906
-0.9191919191919192,-0.4949494949494949,0.0452886003844874
-0.898989898989899,-0.4949494949494949,0.04854447428072981
-0.8787878787878788,-0.4949494949494949,0.05195496815156145
-0.8585858585858586,-0.4949494949494949,0.055520230699266315
-0.8383838383838383,-0.4949494949494949,0.05923970243350542
-0.8181818181818181,-0.4949494949494949,0.06311207219373488
-0.797979797979798,-0.4949494949494949,0.06713523670302277
-0.7777777777777778,-0.4949494949494949,0.07130626372764284
-0.7575757575757576,-0.4949494949494949,0.07562135941324971
-0.7373737373737373,-0.4949494949494949,0.08007584035738258
-0.7171717171717171,-0.4949494949494949,0.08466411095919202
-0.696969696969697,-0.4949494949494949,0.08937964656043476
-0.6767676767676767,-0.4949494949494949,0.0942149828568474
-0.6565656565656566,-0.4949494949494949,0.09916171201602295
-0.6363636363636364,-0.4949494949494949,0.10421048588705757
-0.6161616161616161,-0.4949494949494949,0.10935102662879762
-0.5959595959595959,-0.4949494949494949,0.11457214501796727
-0.5757575757575757,-0.4949494949494949,0.11986176662636475
-0.5555555555555556,-0.4949494949494949,0.12520696597841707
-0.5353535353535352,-0.4949494949494949,0.1305940087175321
-0.5151515151515151,-0.4949494949494949,0.13600840172286421
-0.4949494949494949,-0.4949494949494949,0.1414349510284093
-0.4747474747474747,-0.4949494949494949,0.14685782730495556
-0.4545454545454545,-0.4949494949494949,0.15226063857360883
-0.43434343434343425,-0.4949494949494949,0.15762650972872205
-0.41414141414141414,-0.4949494949494949,0.16293816835944602
-0.3939393939393939,-0.4949494949494949,0.1681780362741795
-0.3737373737373737,-0.4949494949494949,0.17332832605229243
-0.3535353535353535,-0.4949494949494949,0.1783711418739668
-0.33333333333333326,-0.4949494949494949,0.18328858381310714
-0.31313131313131304,-0.4949494949494949,0.1880628547211946
-0.2929292929292928,-0.4949494949494949,0.19267636878274724
-0.2727272727272727,-0.4949494949494949,0.19711186078661103
-0.2525252525252525,-0.4949494949494949,0.20135249513239087
-0.23232323232323226,-0.4949494949494949,0.20538197357848237
-0.21212121212121204,-0.4949494949494949,0.2091846407377514
-0.19191919191919182,-0.4949494949494949,0.21274558633905322
-0.1717171717171716,-0.4949494949494949,0.2160507432974259
-0.1515151515151515,-0.4949494949494949,0.21908698067261367
-0.13131313131313127,-0.4949494949494949,0.22184219064408556
-0.11111111111111105,-0.4949494949494949,0.2243053686901666
-0.09090909090909083,-0.4949494949494949,0.22646668622841384
-0.07070707070707061,-0.4949494949494949,0.22831755505284826
-0.050505050505050386,-0.4949494949494949,0.22985068298989667
-0.030303030303030276,-0.4949494949494949,0.23106012028755918
-0.010101010101010055,-0.4949494949494949,0.23194129634999605
0.010101010101010166,-0.4949494949494949,0.2324910465309447
0.030303030303030498,-0.4949494949494949,0.2327076288026626
0.05050505050505061,-0.4949494949494949,0.23259073022096544
0.07070707070707072,-0.4949494949494949,0.23214146320997156
0.09090909090909105,-0.4949494949494949,0.23136235179101747
0.11111111111111116,-0.4949494949494949,0.23025730797760463
0.1313131313131315,-0.4949494949494949,0.2288315986510291
0.1515151515151516,-0.4949494949494949,0.22709180331849926
0.1717171717171717,-0.4949494949494949,0.22504576323616649
0.19191919191919204,-0.4949494949494949,0.2227025224528314
0.21212121212121215,-0.4949494949494949,0.2200722613955186
0.2323232323232325,-0.4949494949494949,0.21716622367516647
0.2525252525252526,-0.4949494949494949,0.21399663683901124
0.27272727272727293,-0.4949494949494949,0.2105766278356308
0.29292929292929304,-0.4949494949494949,0.20692013398897124
0.31313131313131315,-0.4949494949494949,0.20304181029899643
0.3333333333333335,-0.4949494949494949,0.1989569338990107
0.3535353535353536,-0.4949494949494949,0.19468130650339022
0.3737373737373739,-0.4949494949494949,0.1902311556747101
0.39393939393939403,-0.4949494949494949,0.18562303572643335
0.41414141414141437,-0.4949494949494949,0.18087372905684143
0.4343434343434345,-0.4949494949494949,0.17600014868223812
0.4545454545454546,-0.4949494949494949,0.17101924270315721
0.4747474747474749,-0.4949494949494949,0.1659479013969561
0.49494949494949503,-0.4949494949494949,0.1608028675843789
0.5151515151515154,-0.4949494949494949,0.15560065086709302
0.5353535353535355,-0.4949494949494949,0.15035744627851705
0.5555555555555556,-0.4949494949494949,0.14508905783216597
0.5757575757575759,-0.4949494949494949,0.13981082739096298
0.595959595959596,-0.4949494949494949,0.13453756921822316
0.6161616161616164,-0.4949494949494949,0.12928351050702885
0.6363636363636365,-0.4949494949494949,0.12406223812020446
0.6565656565656568,-0.4949494949494949,0.11888665170875506
0.6767676767676769,-0.4949494949494949,0.11376892331314298
0.696969696969697,-0.4949494949494949,0.10872046348977388
0.7171717171717173,-0.4949494949494949,0.10375189394516801
0.7373737373737375,-0.4949494949494949,0.09887302660306277
0.7575757575757578,-0.4949494949494949,0.09409284897564082
0.7777777777777779,-0.4949494949494949,0.08941951565967152
0.7979797979797982,-0.4949494949494949,0.0848603457319818
0.8181818181818183,-0.4949494949494949,0.08042182577668347
0.8383838383838385,-0.4949494949494949,0.07610961823923529
0.8585858585858588,-0.4949494949494949,0.07192857476992975
0.8787878787878789,-0.4949494949494949,0.06788275419188738
0.8989898989898992,-0.4949494949494949,0.06397544470619826
0.9191919191919193,-0.4949494949494949,0.06020918992947104
0.9393939393939394,-0.4949494949494949,0.05658581834667169
0.9595959595959598,-0.4949494949494949,0.053106475754655366
0.9797979797979799,-0.4949494949494949,0.04977166026902549
1.0,-0.4949494949494949,0.04658125946868585
-1.0,-0.4747474747474747,0.035191210556151015
-0.9797979797979798,-0.4747474747474747,0.037944742382718624
-0.9595959595959596,-0.4747474747474747,0.040851271709039697
-0.9393939393939394,-0.4747474747474747,0.04391335010454776
-0.9191919191919192,-0.4747474747474747,0.047132994259079616
-0.898989898989899,-0.4747474747474747,0.05051163443386196
-0.8787878787878788,-0.4747474747474747,0.054050063796480405
-0.8585858585858586,-0.4747474747474747,0.05774838917947654
-0.8383838383838383,-0.4747474747474747,0.061605983824197255
-0.8181818181818181,-0.4747474747474747,0.06562144268789552
-0.797979797979798,-0.4747474747474747,0.06979254090222853
-0.7777777777777778,-0.4747474747474747,0.07411619597464847
-0.7575757575757576,-0.4747474747474747,0.07858843432024262
-0.7373737373737373,-0.4747474747474747,0.0832043626999345
-0.7171717171717171,-0.4747474747474747,0.0879581451212968
-0.696969696969697,-0.4747474747474747,0.09284298573033883
-0.6767676767676767,-0.4747474747474747,0.09785111818643208
-0.6565656565656566,-0.4747474747474747,0.10297380196806849
-0.6363636363636364,-0.4747474747474747,0.10820132600458547
-0.6161616161616161,-0.4747474747474747,0.11352301996865476
-0.5959595959595959,-0.4747474747474747,0.1189272734966902
-0.5757575757575757,-0.4747474747474747,0.1244015635299752
-0.5555555555555556,-0.4747474747474747,0.12993248988900585
-0.5353535353535352,-0.4747474747474747,0.13550581910816112
-0.5151515151515151,-0.4747474747474747,0.14110653646835947
-0.4949494949494949,-0.4747474747474747,0.14671890607297106
-0.4747474747474747,-0.4747474747474747,0.1523265387181352
-0.4545454545454545,-0.4747474747474747,0.1579124672141078
-0.43434343434343425,-0.4747474747474747,0.16345922872068036
-0.41414141414141414,-0.4747474747474747,0.16894895356849549
-0.3939393939393939,-0.4747474747474747,0.17436345995063884
-0.3737373737373737,-0.4747474747474747,0.17968435378663355
-0.3535353535353535,-0.4747474747474747,0.18489313298526133
-0.33333333333333326,-0.4747474747474747,0.18997129526479245
-0.31313131313131304,-0.4747474747474747,0.19490044863042233
-0.2929292929292928,-0.4747474747474747,0.1996624235600779
-0.2727272727272727,-0.4747474747474747,0.20423938591219798
-0.2525252525252525,-0.4747474747474747,0.2086139495433835
-0.23232323232323226,-0.4747474747474747,0.212769287610514
-0.21212121212121204,-0.4747474747474747,0.21668924153142605
-0.19191919191919182,-0.4747474747474747,0.22035842659066823
-0.1717171717171716,-0.4747474747474747,0.22376233320213845
-0.1515151515151515,-0.4747474747474747,0.2268874228782487
-0.13131313131313127,-0.4747474747474747,0.229721218005147
-0.11111111111111105,-0.4747474747474747,0.23225238458471065
-0.09090909090909083,-0.4747474747474747,0.23447080717559715
-0.07070707070707061,-0.4747474747474747,0.23636765534648776
-0.050505050505050386,-0.4747474747474747,0.23793544104355477
-0.030303030303030276,-0.4747474747474747,0.23916806636974625
-0.010101010101010055,-0.4747474747474747,0.240060861374277
0.010101010101010166,-0.4747474747474747,0.24061061155522567
0.030303030303030498,-0.4747474747474747,0.24081557488484967
0.05050505050505061,-0.4747474747474747,0.24067548827462348
0.07070707070707072,-0.4747474747474747,0.24019156350361107
0.09090909090909105,-0.4747474747474747,0.23936647273820083
0.11111111111111116,-0.4747474747474747,0.23820432387214868
0.1313131313131315,-0.4747474747474747,0.2367106260120905
0.1515151515151516,-0.4747474747474747,0.2348922455241343
0.1717171717171717,-0.4747474747474747,0.2327573531408791
0.19191919191919204,-0.4747474747474747,0.2303153627044464
0.21212121212121215,-0.4747474747474747,0.22757686218919324
0.2323232323232325,-0.4747474747474747,0.2245535377071981
0.2525252525252526,-0.4747474747474747,0.22125809125000384
0.27272727272727293,-0.4747474747474747,0.21770415296121776
0.29292929292929304,-0.4747474747474747,0.2139061887663019
0.31313131313131315,-0.4747474747474747,0.2098794042082242
0.3333333333333335,-0.4747474747474747,0.205639645350696
0.3535353535353536,-0.4747474747474747,0.20120329761468475
0.3737373737373739,-0.4747474747474747,0.19658718340905124
0.39393939393939403,-0.4747474747474747,0.19180845940289276
0.41414141414141437,-0.4747474747474747,0.18688451426589095
0.4343434343434345,-0.4747474747474747,0.18183286767419649
0.4545454545454546,-0.4747474747474747,0.17667107134365617
0.4747474747474749,-0.4747474747474747,0.1714166128101357
0.49494949494949503,-0.4747474747474747,0.1660868226289406
0.5151515151515154,-0.4747474747474747,0.16069878561258832
0.5353535353535355,-0.4747474747474747,0.15526925666914604
0.5555555555555556,-0.4747474747474747,0.1498145817427547
0.5757575757575759,-0.4747474747474747,0.14435062429457335
0.595959595959596,-0.4747474747474747,0.13889269769694612
0.6161616161616164,-0.4747474747474747,0.13345550384688604
0.6363636363636365,-0.4747474747474747,0.12805307823773227
0.6565656565656568,-0.4747474747474747,0.12269874166080055
0.6767676767676769,-0.4747474747474747,0.11740505864272774
0.696969696969697,-0.4747474747474747,0.11218380265967795
0.7171717171717173,-0.4747474747474747,0.1070459281072728
0.7373737373737375,-0.4747474747474747,0.10200154894561464
0.7575757575757578,-0.4747474747474747,0.09705992388263374
0.7777777777777779,-0.4747474747474747,0.09222944790667717
0.7979797979797982,-0.4747474747474747,0.08751764993118752
0.8181818181818183,-0.4747474747474747,0.08293119627084408
