,hadron,1D_dependence,x,z,phT,QQ,sbar,ubar,dbar,d,u,s
301,k-,x,0.0094484848484848,0.3871111111111111,0.5788888888888889,7.866666666666666,0.18432619239464795,0.28327451522851854,0.29851614286440886,0.3951496640164714,0.44745275788711225,0.18432619239464795
302,k-,x,0.0123969696969696,0.3871111111111111,0.5788888888888889,7.866666666666666,0.16967357149054746,0.265408307779388,0.2835861773566706,0.3956340335134486,0.4555720048916432,0.16967357149054746
303,k-,x,0.0153454545454545,0.3871111111111111,0.5788888888888889,7.866666666666666,0.158207489269303,0.2513421360951171,0.27205079506668123,0.3976821003918473,0.4647463153177785,0.158207489269303
304,k-,x,0.0182939393939393,0.3871111111111111,0.5788888888888889,7.866666666666666,0.148785143964303,0.2396205654002122,0.2625123490087335,0.4003578972203433,0.4742501510016949,0.148785143964303
305,k-,x,0.0212424242424242,0.3871111111111111,0.5788888888888889,7.866666666666666,0.14075099450519513,0.22945739487774755,0.25423643051128203,0.4031965357587382,0.48371222818608334,0.14075099450519513
306,k-,x,0.024190909090909,0.3871111111111111,0.5788888888888889,7.866666666666666,0.1337961177997351,0.22046888091287395,0.2468834101656087,0.40608461954624897,0.49310555084655816,0.1337961177997351
307,k-,x,0.0271393939393939,0.3871111111111111,0.5788888888888889,7.866666666666666,0.12762822561979617,0.21232560785222823,0.24015321556625674,0.4088241151109471,0.5022518700425683,0.12762822561979617
308,k-,x,0.0300878787878787,0.3871111111111111,0.5788888888888889,7.866666666666666,0.12207556005070726,0.20484703144714345,0.2339050096519352,0.4113927015129891,0.5111212414838823,0.12207556005070726
309,k-,x,0.0330363636363636,0.3871111111111111,0.5788888888888889,7.866666666666666,0.1170553562073697,0.19791897891493818,0.2280512098898174,0.41377580201139796,0.519737800959303,0.1170553562073697
310,k-,x,0.0359848484848484,0.3871111111111111,0.5788888888888889,7.866666666666666,0.11247634520159427,0.19145656291445948,0.22253581400000721,0.41600483326377086,0.5281156735112569,0.11247634520159427
311,k-,x,0.0389333333333333,0.3871111111111111,0.5788888888888889,7.866666666666666,0.1082480861354223,0.1853512147859275,0.21727419918241522,0.41800025439268984,0.5361710865287724,0.1082480861354223
312,k-,x,0.0418818181818181,0.3871111111111111,0.5788888888888889,7.866666666666666,0.10431566084906345,0.17955617623499268,0.21223250556683756,0.41980039425698185,0.5439412853177581,0.10431566084906345
313,k-,x,0.044830303030303,0.3871111111111111,0.5788888888888889,7.866666666666666,0.10064934862630105,0.1740310417314555,0.2073952654290025,0.4214098381585532,0.5514202716994523,0.10064934862630105
314,k-,x,0.0477787878787878,0.3871111111111111,0.5788888888888889,7.866666666666666,0.09722303664566848,0.16874465763396373,0.20274498166898938,0.4228463295813266,0.5586291850740872,0.09722303664566848
315,k-,x,0.0507272727272727,0.3871111111111111,0.5788888888888889,7.866666666666666,0.09400402312519572,0.16367173094972798,0.19826138631096243,0.4241337747120688,0.5655926910572611,0.09400402312519572
316,k-,x,0.0536757575757575,0.3871111111111111,0.5788888888888889,7.866666666666666,0.09096029153377394,0.15877604011144864,0.19392517277901478,0.4252362873910761,0.5722516368177405,0.09096029153377394
317,k-,x,0.0566242424242424,0.3871111111111111,0.5788888888888889,7.866666666666666,0.08806834575840539,0.1540348362064918,0.18971833268222663,0.4261702893763877,0.5786290565680705,0.08806834575840539
318,k-,x,0.0595727272727272,0.3871111111111111,0.5788888888888889,7.866666666666666,0.08531734453996871,0.1494409253355127,0.1856347476299784,0.4269607870639352,0.5847573564388929,0.08531734453996871
319,k-,x,0.0625212121212121,0.3871111111111111,0.5788888888888889,7.866666666666666,0.08269948003697954,0.1449874618623924,0.1816742745258576,0.42759926323544617,0.5906162055305579,0.08269948003697954
320,k-,x,0.0654696969696969,0.3871111111111111,0.5788888888888889,7.866666666666666,0.0802060697496495,0.14066343516609486,0.17783161153431992,0.4281035802776286,0.5962292246366223,0.0802060697496495
321,k-,x,0.0684181818181818,0.3871111111111111,0.5788888888888889,7.866666666666666,0.07782391981728227,0.13645728543649993,0.17409412997690252,0.42849449930437156,0.6016301967424705,0.07782391981728227
322,k-,x,0.0713666666666666,0.3871111111111111,0.5788888888888889,7.866666666666666,0.0755404915789454,0.13236637545424945,0.1704535763523544,0.428749007932659,0.6067854948067833,0.0755404915789454
323,k-,x,0.0743151515151515,0.3871111111111111,0.5788888888888889,7.866666666666666,0.07334506194735169,0.12838599835317413,0.16690271790385883,0.42885462328614965,0.6116765163434997,0.07334506194735169
324,k-,x,0.0772636363636363,0.3871111111111111,0.5788888888888889,7.866666666666666,0.07122963542738572,0.12449882202623422,0.16343486270378274,0.4288445532733759,0.6163498638272146,0.07122963542738572
325,k-,x,0.0802121212121212,0.3871111111111111,0.5788888888888889,7.866666666666666,0.06919142853828451,0.12070901745200953,0.16004553102560687,0.4287183272833796,0.6208117754839898,0.06919142853828451
326,k-,x,0.083160606060606,0.3871111111111111,0.5788888888888889,7.866666666666666,0.06722819258685053,0.11702412924081108,0.156730903178286,0.4284662367336878,0.6250553901984807,0.06722819258685053
327,k-,x,0.0861090909090909,0.3871111111111111,0.5788888888888889,7.866666666666666,0.0653368999291158,0.11344343328541213,0.1534876322577592,0.42809064806871616,0.6290877260084624,0.0653368999291158
328,k-,x,0.0890575757575757,0.3871111111111111,0.5788888888888889,7.866666666666666,0.06351122189193956,0.1099472408124455,0.15031184890517396,0.42762080331434155,0.6329469798244858,0.06351122189193956
329,k-,x,0.0920060606060606,0.3871111111111111,0.5788888888888889,7.866666666666666,0.061746494083126754,0.10654225211312822,0.1471975359044023,0.42704473253065306,0.6366210736223314,0.061746494083126754
330,k-,x,0.0949545454545454,0.3871111111111111,0.5788888888888889,7.866666666666666,0.060038762518694784,0.1032363053192029,0.1441392541370391,0.426348996146916,0.6400959918970609,0.060038762518694784
331,k-,x,0.0979030303030303,0.3871111111111111,0.5788888888888889,7.866666666666666,0.05838398669566668,0.10003089029421662,0.14113254694893818,0.4255288434066754,0.6433679948980516,0.05838398669566668
332,k-,x,0.1008515151515151,0.3871111111111111,0.5788888888888889,7.866666666666666,0.0567772862085403,0.09690497309986562,0.1381755653332355,0.42461098712923206,0.646471624441385,0.0567772862085403
333,k-,x,0.1038,0.3871111111111111,0.5788888888888889,7.866666666666666,0.05521830334840799,0.09386397618718827,0.13526585331184607,0.4235932815096735,0.6494077561189069,0.05521830334840799
334,k-,x,0.1067484848484848,0.3871111111111111,0.5788888888888889,7.866666666666666,0.05370709951375355,0.0909166541643709,0.13240090757406753,0.42246904971474186,0.6521715342962606,0.05370709951375355
335,k-,x,0.1096969696969697,0.3871111111111111,0.5788888888888889,7.866666666666666,0.05224347875576413,0.08806971504881554,0.1295784457978834,0.42123351774960976,0.6547600874792158,0.05224347875576413
336,k-,x,0.1126454545454545,0.3871111111111111,0.5788888888888889,7.866666666666666,0.05082426061603343,0.08530917066733426,0.12679644759019587,0.4199040872716528,0.6571994511470092,0.05082426061603343
337,k-,x,0.1155939393939393,0.3871111111111111,0.5788888888888889,7.866666666666666,0.04944615685487446,0.0826283202863028,0.12405321027132671,0.418487917895748,0.6594974333738949,0.04944615685487446
338,k-,x,0.1185424242424242,0.3871111111111111,0.5788888888888889,7.866666666666666,0.04810737928133104,0.08003204907559487,0.12134717410905825,0.4169789734220133,0.6616431986555688,0.04810737928133104
339,k-,x,0.1214909090909091,0.3871111111111111,0.5788888888888889,7.866666666666666,0.04680624834289488,0.07752423170288349,0.11867688559846715,0.41537248941988814,0.6636280592120196,0.04680624834289488
340,k-,x,0.1244393939393939,0.3871111111111111,0.5788888888888889,7.866666666666666,0.045540823820565846,0.07510546930094349,0.11604039447487871,0.41366714647273195,0.6654502360739147,0.045540823820565846
341,k-,x,0.1273878787878787,0.3871111111111111,0.5788888888888889,7.866666666666666,0.044307845785889984,0.07276190635663012,0.11343362416506553,0.4118772027685557,0.6671380112925541,0.044307845785889984
342,k-,x,0.1303363636363636,0.3871111111111111,0.5788888888888889,7.866666666666666,0.04310722549883843,0.0704934474978211,0.11085780192803514,0.4100053634649088,0.6686901661225955,0.04310722549883843
343,k-,x,0.1332848484848484,0.3871111111111111,0.5788888888888889,7.866666666666666,0.04193929024374643,0.0683026143772757,0.10831475815559047,0.408051655548254,0.6701000699042771,0.04193929024374643
344,k-,x,0.1362333333333333,0.3871111111111111,0.5788888888888889,7.866666666666666,0.04080422901544767,0.06619137238465328,0.10580600866126137,0.40601639773083403,0.6713623947739038,0.04080422901544767
