,hadron,Q2,x,z,phT,1D_dependence
920,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.4372272727272727,phT
921,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.4513636363636364,phT
922,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.4655,phT
923,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.47963636363636364,phT
924,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.49377272727272725,phT
925,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.5079090909090909,phT
926,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.5220454545454546,phT
927,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.5361818181818182,phT
928,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.5503181818181818,phT
929,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.5644545454545454,phT
930,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.578590909090909,phT
931,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.5927272727272728,phT
932,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.6068636363636364,phT
933,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.621,phT
934,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.6351363636363636,phT
935,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.6492727272727272,phT
936,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.6634090909090908,phT
937,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.6775454545454546,phT
938,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.6916818181818182,phT
939,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.7058181818181818,phT
940,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.7199545454545454,phT
941,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.734090909090909,phT
942,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.7482272727272727,phT
943,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.7623636363636364,phT
944,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.7765,phT
945,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.7906363636363636,phT
946,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.8047727272727272,phT
947,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.8189090909090909,phT
